,sked+time,sked_RMS,var_of_obs_x,var_of_obs_y
6266,122+44,8.95,1167.4257443908598,292.158882089181
6267,122+45,8.95,1075.7604142437688,281.1468203968004
6268,122+46,8.95,971.1529381858807,273.04027031831373
6269,122+47,8.95,949.7651229216633,296.6785533484266
6270,122+48,8.95,1120.9561140062613,285.34514564698395
6271,122+49,8.95,1184.920190804017,272.52909382389146
6272,122+50,8.95,1351.0111048054475,216.005740019704
6273,123+0,8.69,925.9360898038071,271.54163090819515
6274,123+1,8.69,990.4397089241053,286.4353010264038
6275,123+2,8.69,1047.464724157825,380.4126745462507
6276,123+3,8.69,1025.4800896118886,390.40105934923633
6277,123+4,8.69,876.9272566702415,307.22736143695556
6278,123+5,8.69,765.9901912954713,287.0680466786425
6279,123+6,8.69,706.4625626035371,327.15768090291266
6280,123+7,8.69,778.3229975809905,287.5456515379058
6281,123+8,8.69,854.4871434849183,268.728626096604
6282,123+9,8.69,950.0234971154098,291.92518788058203
6283,123+10,8.69,1130.8257233790268,332.6388112686847
6284,123+11,8.69,1260.9575706636815,275.0599637382906
6285,123+12,8.69,996.5107165085556,250.36227292408194
6286,123+13,8.69,999.5275441970987,266.25899445275036
6287,123+14,8.69,1176.8868253524906,348.786291749089
6288,123+15,8.69,1199.9125124622647,400.7874069342465
6289,123+16,8.69,1198.888875322745,382.95890397210997
6290,123+17,8.69,1388.9705464290867,410.50131227825534
6291,123+18,8.69,1296.9939399602954,470.8235374252046
6292,123+19,8.69,1190.19642014296,433.4189386865196
6293,123+20,8.69,948.1409968064468,395.0086488860517
6294,123+21,8.69,1068.2614179177735,470.52452774985073
6295,123+22,8.69,1414.863239813535,478.607283414995
6296,123+23,8.69,1158.1998655229004,386.62381884791705
6297,123+24,8.69,790.9822301183897,267.2919380003143
6298,123+25,8.69,928.9818688447318,292.16193119452987
6299,123+26,8.69,1202.1461651238712,294.44197117836956
6300,123+27,8.69,1090.575121878926,255.59384502155478
6301,123+28,8.69,1300.0352294044324,291.63420833492756
6302,123+29,8.69,1375.0474474541213,309.4795379437854
6303,123+30,8.69,1351.538046516261,324.60123274202675
6304,123+31,8.69,1514.837614461579,455.7894485665682
6305,123+32,8.69,1402.9932010605369,430.3223772794872
6306,123+33,8.69,1580.2485832127425,440.1690842877001
6307,123+34,8.69,1835.334828468675,423.3909272308433
6308,123+35,8.69,1709.978184429624,459.3470325883691
6309,123+36,8.69,1619.3274935328136,442.70530600360803
6310,123+37,8.69,1729.444056472066,411.3303929095556
6311,123+38,8.69,1717.0525892432177,427.2570696842936
6312,123+39,8.69,2022.3348816031357,381.1140882154235
6313,123+40,8.69,2003.9018270526806,342.3691267075208
6314,123+41,8.69,1580.050077837298,249.36904700181472
6315,123+42,8.69,1607.0329853014343,247.36581247735984
6316,123+43,8.69,1462.8875930635227,271.43478141912374
6317,123+44,8.69,1342.543988791747,294.08810425969057
6318,123+45,8.69,1260.4351495314024,242.282215155863
6319,123+46,8.69,1420.2584538531003,334.85420157890957
6320,123+47,8.69,1192.7450562409617,286.12979508296036
6321,123+48,8.69,1182.581762158522,275.65417255420454
6322,123+49,8.69,1059.2014622055392,275.0072022278979
6323,123+50,8.69,1285.1846336873857,342.4756715742044
6324,124+0,8.31,1303.0006860826775,242.0375528107986
6325,124+1,8.31,1428.2165263260176,312.9315948153365
6326,124+2,8.31,1349.4611944864039,331.3816895842004
6327,124+3,8.31,1317.1770249857516,315.57025873460196
6328,124+4,8.31,1289.7904244724882,358.9971217480848
6329,124+5,8.31,1360.934099867793,324.05217875282773
6330,124+6,8.31,1425.8663650160047,246.4671983355933
6331,124+7,8.31,1883.2980065634388,303.10520380400345
6332,124+8,8.31,1860.7371500589225,374.2816287013442
6333,124+9,8.31,1731.7655481757492,462.02853181664796
6334,124+10,8.31,1643.133160857272,491.69973603295733
6335,124+11,8.31,1380.0436180871097,457.0369663233384
6336,124+12,8.31,1436.03588879458,437.8694192199621
6337,124+13,8.31,1500.8675724551836,385.0460777770626
6338,124+14,8.31,1716.4772314805014,455.1048552670305
6339,124+15,8.31,1710.5940957654202,429.3412224172381
6340,124+16,8.31,1736.905782107529,437.0026137299333
6341,124+17,8.31,1207.848456428071,433.47043807325286
6342,124+18,8.31,1188.9073334205123,346.86486347038345
6343,124+19,8.31,1277.8741810785107,295.1067080136123
6344,124+20,8.31,1432.4125766537495,284.2313341031137
6345,124+21,8.31,1439.0919970029229,244.95625526465423
6346,124+22,8.31,1269.2440031736878,253.3239249750996
6347,124+23,8.31,1501.9240613533518,241.4771919034523
6348,124+24,8.31,1816.0614271808606,236.5410908012919
6349,124+25,8.31,1802.6010684575062,224.32013337561807
6350,124+26,8.31,1714.839288186516,214.96565203991793
6351,124+27,8.31,1860.5039250234597,201.68889136107478
6352,124+28,8.31,1933.5916954542772,210.05901651632863
6353,124+29,8.31,1858.934560370079,226.2777378542915
6354,124+30,8.31,2040.5253843981582,229.22164306582357
6355,124+31,8.31,1785.1688009997442,237.39595140594884
6356,124+32,8.31,1138.3528806836391,226.28600310306274
6357,124+33,8.31,1056.1447470678374,234.180812661319
6358,124+34,8.31,1134.6397442545713,201.31480739949393
6359,124+35,8.31,1175.1724316364225,204.83977592289696
6360,124+36,8.31,1326.4794582540176,230.44459614748092
6361,124+37,8.31,952.7955518468559,272.8399305790975
6362,124+38,8.31,904.6452747758785,276.7890802868863
6363,124+39,8.31,1083.8253437703281,247.62034604488477
6364,124+40,8.31,935.2481998789452,233.01124185808223
6365,124+41,8.31,1309.4176926123616,345.0008247828598
6366,124+42,8.31,1465.236619174737,347.92627163351233
6367,124+43,8.31,1519.8371337296862,346.0273315706158
6368,124+44,8.31,1586.0058135984368,344.656942218852
6369,124+45,8.31,1460.9819363572005,399.54396536211635
6370,124+46,8.31,1456.5013249426509,339.64715502910315
6371,124+47,8.31,1619.5492834432848,354.7458010917316
6372,124+48,8.31,1572.5711261155113,328.35971255615857
6373,124+49,8.31,1687.9860293686734,345.7219600206858
6374,124+50,8.31,1779.7241938601715,354.67895994688644
6375,125+0,7.02,1228.1632409801873,258.2597370153545
6376,125+1,7.02,1219.273035658195,290.293941411702
6377,125+2,7.02,1404.7075953748601,315.467639999878
6378,125+3,7.02,1221.7866001414304,350.4373622646194
6379,125+4,7.02,862.8543998514829,328.06165134982353
6380,125+5,7.02,1030.9407314713062,343.7547965693808
6381,125+6,7.02,1013.4945348882891,354.51828054920725
6382,125+7,7.02,962.2199124367287,367.49641717674206
6383,125+8,7.02,1026.9850272014937,358.3260891220501
6384,125+9,7.02,980.435659271127,378.71298795939833
6385,125+10,7.02,1108.9441211036915,384.9264448481061
6386,125+11,7.02,1101.7986247851888,365.77292034111656
6387,125+12,7.02,842.3849372429062,340.6238437658453
6388,125+13,7.02,1180.3847346080825,352.25731632778366
6389,125+14,7.02,1301.5808973673147,338.6796052459585
6390,125+15,7.02,1139.3071159196352,383.3979481391406
6391,125+16,7.02,1178.4690811834498,356.9602797651336
6392,125+17,7.02,1084.5423491271565,325.6419359945373
6393,125+18,7.02,1140.6230226870616,343.23857063138746
6394,125+19,7.02,1105.015291124434,291.9723484734434
6395,125+20,7.02,1055.568799669324,242.63977963558477
6396,125+21,7.02,1177.659547982236,234.55937598043653
6397,125+22,7.02,1302.2163146035552,258.2185141466347
6398,125+23,7.02,1007.5228612287145,219.29378324990884
6399,125+24,7.02,1071.9536212201874,237.3833173462474
6400,125+25,7.02,1086.850535232946,208.04789203859212
6401,125+26,7.02,1291.5176824811213,237.02495307723382
6402,125+27,7.02,1212.544529020141,258.20654812577556
6403,125+28,7.02,1388.1029505258855,266.3663626013051
6404,125+29,7.02,1505.2698927936474,273.4844926645241
6405,125+30,7.02,1472.5663828085421,318.1134559892742
6406,125+31,7.02,1675.8173093065711,339.73527806693687
6407,125+32,7.02,1609.9505639115241,291.52296810813004
6408,125+33,7.02,1656.6497358260965,298.7448306818776
6409,125+34,7.02,1954.1155706742186,326.4503729937329
6410,125+35,7.02,2307.4639528249927,281.3648164333095
6411,125+36,7.02,2093.6587274317267,342.7315255278377
6412,125+37,7.02,2008.4793771064742,321.3544723363052
6413,125+38,7.02,1868.4753359275678,358.59417155418316
6414,125+39,7.02,2125.7310387145767,433.01589201073284
6415,125+40,7.02,2245.556126546456,448.7087849121608
6416,125+41,7.02,1975.180009592865,433.79493893876855
6417,125+42,7.02,1968.6792813772156,476.08316606786303
6418,125+43,7.02,1875.2307565835688,552.3074037418635
6419,125+44,7.02,1767.0810746848717,575.9236831753576
6420,125+45,7.02,1390.5733687747422,622.1937093304045
6421,125+46,7.02,1329.3502864564462,564.7444169112922
6422,125+47,7.02,1364.2945028625145,570.96488525192
6423,125+48,7.02,1784.3109818093128,506.0205607380717
6424,125+49,7.02,1644.6855550065213,472.10761526823944
6425,125+50,7.02,1589.344769972526,423.0234910438056
6426,126+0,12.22,1639.3137848420233,368.5064336935703
6427,126+1,12.22,1270.8092672738878,266.8914460783291
6428,126+2,12.22,1606.2400715040928,360.84525438180845
6429,126+3,12.22,1373.5826348516678,297.0052976789108
6430,126+4,12.22,973.0483677689888,272.481796183383
6431,126+5,12.22,992.7140388821053,271.05826542023027
6432,126+6,12.22,949.1294059075301,268.9088441676537
6433,126+7,12.22,986.0801014672375,302.7457143997049
6434,126+8,12.22,997.4687166017058,296.6459585726843
6435,126+9,12.22,774.5655539990992,311.6799024653022
6436,126+10,12.22,898.1085824432075,342.36995667138916
6437,126+11,12.22,1046.7108830186146,382.1979151028489
6438,126+12,12.22,575.4926883978937,322.1721885910292
6439,126+13,12.22,648.3796388440328,307.1146828656767
6440,126+14,12.22,891.7213049871001,400.52362755265517
6441,126+15,12.22,842.0754488559969,458.9118653932157
6442,126+16,12.22,1194.196487757896,454.4663709723394
6443,126+17,12.22,1137.2804005391845,513.348818790449
6444,126+18,12.22,1312.7729041545235,568.312950698831
6445,126+19,12.22,1289.8020086936497,535.0466710209803
6446,126+20,12.22,1245.5823498395407,534.9337539860585
6447,126+21,12.22,980.7700016720804,490.6992612049296
6448,126+22,12.22,1162.7494451267878,526.2245237961691
6449,126+23,12.22,1061.047245899609,483.7278652307836
6450,126+24,12.22,740.1532518177379,368.4683450253188
6451,126+25,12.22,761.939155183634,358.9730249096596
6452,126+26,12.22,659.8704256415871,343.13328978183466
6453,126+27,12.22,610.4979483028098,325.45619010123835
6454,126+28,12.22,376.0197060887651,304.7443766483554
6455,126+29,12.22,354.6185269306654,331.41558105632504
6456,126+30,12.22,400.16474951066186,346.6858432453915
6457,126+31,12.22,791.9569563763434,362.11155344204667
6458,126+32,12.22,701.3533214258298,294.2383338254314
6459,126+33,12.22,1156.3250679887935,432.16536542005286
6460,126+34,12.22,1211.39821562005,450.6174860192269
6461,126+35,12.22,1472.540197595505,440.5739315153851
6462,126+36,12.22,1785.4061662211516,497.7820539833848
6463,126+37,12.22,1924.2427799359502,453.4264483972009
6464,126+38,12.22,1895.6424425631408,453.1668618835022
6465,126+39,12.22,2251.2255232922284,486.6357504505407
6466,126+40,12.22,2267.3509243037574,434.89670214145127
6467,126+41,12.22,2274.613466927646,421.55490129451147
6468,126+42,12.22,2308.01450756094,427.4117010163887
6469,126+43,12.22,1928.972556826264,407.06585052997775
6470,126+44,12.22,1832.4573465724673,399.2804014570737
6471,126+45,12.22,2106.5239577234643,533.2130463225665
6472,126+46,12.22,2017.804976620552,474.12672455954606
6473,126+47,12.22,1805.5265825191661,506.8568369903548
6474,126+48,12.22,1704.962188390796,528.3373148909105
6475,126+49,12.22,1497.2769615794593,431.7106990589727
6476,126+50,12.22,1346.5563291719543,420.0375566275507
6477,127+0,8.54,1163.1345421653689,476.33729272331357
6478,127+1,8.54,1205.939766951725,492.12850424405826
6479,127+2,8.54,1484.505513106176,457.67079677442
6480,127+3,8.54,1423.8224889793446,412.12761081278285
6481,127+4,8.54,1226.817072216149,358.0603028405908
6482,127+5,8.54,1448.4359701029136,331.3674783652401
6483,127+6,8.54,1513.7495623748994,297.4838497450978
6484,127+7,8.54,1930.6354922278406,233.50444743544813
6485,127+8,8.54,1723.5230275806969,242.28331654377578
6486,127+9,8.54,1915.4059314447477,230.91544022307465
6487,127+10,8.54,1914.0143455543953,212.8621842042443
6488,127+11,8.54,1802.1930440460658,133.01534912129995
6489,127+12,8.54,1401.8010769380771,169.1812268274534
6490,127+13,8.54,1223.1127558813225,166.41139678892577
6491,127+14,8.54,1214.7465573310053,168.09645977563454
6492,127+15,8.54,1193.6682771924563,167.31730794969286
6493,127+16,8.54,1199.8368775741772,226.42154666690365
6494,127+17,8.54,764.3195246189442,238.46010775941355
6495,127+18,8.54,775.1339000110225,248.8366299302561
6496,127+19,8.54,748.7282967430834,249.32310145753027
6497,127+20,8.54,737.3963429345508,281.59502149228496
6498,127+21,8.54,626.8545013472637,265.93929810485827
6499,127+22,8.54,629.9905558661571,260.10470318004946
6500,127+23,8.54,527.3773845546119,231.961700877094
6501,127+24,8.54,350.51595601156095,179.2073476757174
6502,127+25,8.54,357.0598210314611,142.35360229428886
6503,127+26,8.54,364.6065792356702,136.1764667166396
6504,127+27,8.54,435.673444793418,166.2054979243032
6505,127+28,8.54,385.96595842709075,161.4784457037055
6506,127+29,8.54,438.8261025298692,212.44866940478465
6507,127+30,8.54,623.966088930113,221.50016555928786
6508,127+31,8.54,630.389883568454,233.72186634818655
6509,127+32,8.54,899.3200136768114,254.61558704644267
6510,127+33,8.54,931.150939606847,272.3278734192646
6511,127+34,8.54,909.1427692783661,292.8415859155243
6512,127+35,8.54,903.6416949646599,309.22961910383515
6513,127+36,8.54,1263.59087224759,298.8122757480308
6514,127+37,8.54,1351.7847673950823,295.0344638103679
6515,127+38,8.54,1441.7078159435268,244.61304196414773
6516,127+39,8.54,1728.4605711722036,259.7610165829423
6517,127+40,8.54,1490.7857413554411,256.1970153080488
6518,127+41,8.54,1320.298194467707,265.7622181372023
6519,127+42,8.54,1193.6849571002474,313.356159977822
6520,127+43,8.54,1405.525904107661,300.1364963699576
6521,127+44,8.54,1348.0434045328666,305.1721651591149
6522,127+45,8.54,1291.4462053924908,345.9899357391423
6523,127+46,8.54,1213.3479128955787,402.1122919134546
6524,127+47,8.54,1039.7229121254138,398.1830736614536
6525,127+48,8.54,1010.2974954366048,410.53306875365035
6526,127+49,8.54,785.0005069882486,291.2325694446178
6527,127+50,8.54,691.3559417326678,299.2411071926148
6528,128+0,10.0,1789.5916215897241,398.5885596676762
6529,128+1,10.0,1997.0357389897838,346.0566556128343
6530,128+2,10.0,1865.533292023047,370.1776107762962
6531,128+3,10.0,1599.6886190538899,369.41593135637163
6532,128+4,10.0,1514.1294542347252,352.7516413759971
6533,128+5,10.0,1514.4559956281805,352.17266919083903
6534,128+6,10.0,1435.7596482244705,364.2428131715964
6535,128+7,10.0,1593.3247487689366,358.9568823257273
6536,128+8,10.0,1686.6232743480412,416.1074732297401
6537,128+9,10.0,1469.2624096440204,432.5312158307089
6538,128+10,10.0,1614.3494015667018,433.00176383394614
6539,128+11,10.0,1529.27191968561,447.1429087693267
6540,128+12,10.0,1267.2534035809151,370.54627568670344
6541,128+13,10.0,1425.4218385449794,318.06703502282903
6542,128+14,10.0,1356.0997650950098,323.6242441896709
6543,128+15,10.0,1423.2162522893786,263.4529509925081
6544,128+16,10.0,1424.3793008747516,279.87951023834927
6545,128+17,10.0,1241.1671276717168,285.4406701360136
6546,128+18,10.0,858.7891458785316,229.0440013710923
6547,128+19,10.0,849.7165947481367,225.34578006970563
6548,128+20,10.0,1055.532378032409,240.5852055406957
6549,128+21,10.0,989.0470463973171,220.40750997728432
6550,128+22,10.0,1071.2226238141748,223.96363473256773
6551,128+23,10.0,1055.6445724264124,262.39195923992605
6552,128+24,10.0,1054.8902049594508,262.1042609663803
6553,128+25,10.0,1044.4611850295648,320.524072731046
6554,128+26,10.0,975.9987287012935,314.214868905032
6555,128+27,10.0,753.7895622608128,306.50857557693536
6556,128+28,10.0,1075.7717635597064,341.1827717048866
6557,128+29,10.0,1405.6127792271031,295.1472046414825
6558,128+30,10.0,1479.833120826988,274.4382895789439
6559,128+31,10.0,1711.0641141774306,332.81826451432966
6560,128+32,10.0,1801.749912594385,343.59487659343927
6561,128+33,10.0,1762.486277227688,301.2157048714249
6562,128+34,10.0,2192.3760967529915,313.393832349566
6563,128+35,10.0,2115.7430005080823,221.15942363881533
6564,128+36,10.0,1965.564360895035,245.1686183457349
6565,128+37,10.0,1807.969248884134,259.84758002184867
6566,128+38,10.0,1961.4720193928981,293.8194533908166
6567,128+39,10.0,1640.8685335758203,301.2694737473672
6568,128+40,10.0,1627.70997804954,280.7074623566743
6569,128+41,10.0,1375.104340583239,245.6824042193409
6570,128+42,10.0,1308.263814515655,310.8915978230831
6571,128+43,10.0,1480.9737766203837,359.5091940919932
6572,128+44,10.0,1156.464396118807,373.0995688790865
6573,128+45,10.0,1349.0041756599549,382.9560335739639
6574,128+46,10.0,1492.3370192790358,374.4716957774329
6575,128+47,10.0,1425.0819836641585,428.732004178332
6576,128+48,10.0,1693.31297016004,427.39217499009277
6577,128+49,10.0,1731.8460319953322,419.54095473755893
6578,128+50,10.0,1835.1542999081798,458.82562225273756
6579,129+0,8.83,938.2850669161679,301.2153669299018
6580,129+1,8.83,962.6046115039429,280.0337782800939
6581,129+2,8.83,1038.2769501078292,295.71713045963713
6582,129+3,8.83,1268.7006599979109,349.6155672618363
6583,129+4,8.83,1445.477293648398,344.1910989024714
6584,129+5,8.83,1281.99755473754,379.8996451117228
6585,129+6,8.83,1142.2686253677764,348.2447998837384
6586,129+7,8.83,874.4907636862773,340.45221741551336
6587,129+8,8.83,857.5132308555067,307.5105262285763
6588,129+9,8.83,571.2359285502583,183.3608198487833
6589,129+10,8.83,773.6883719668065,247.33633906822126
6590,129+11,8.83,768.4067812227302,278.58346953919835
6591,129+12,8.83,601.2927810106197,245.27376061457312
6592,129+13,8.83,677.4208778956913,218.68597347504357
6593,129+14,8.83,662.6981701935116,235.09803636776215
